,20,40,50,60,103,107,109,113,120,121,125,129,133,137,147,151,153,155,159,161,169,173,175,177,180,181,186,187,193,195,197,199,204,205,211,213,215,219,221,231,233,235,238,240,241,243,245,247,249,251,263,271,277,281,283,291,293,299,301,305,309,313,317,330,333,330_60,329_61,329,101_101,101,105_105,105,225_111,225,111_111,111,114_113,114,112_115,112,115_115,115,119_117,119,123_119,171_119,171,297_120,297,122_120,123_121,123,122_121,122,131_125,131,135_127,135,145_129,145,149_141,149,163_151,163,179_161,179_163,179,185_169,185,183_169,183,189_171,189,201_179,201,315_181,315,203_183,203,202_185,202,209_187,207_189,207,209_189,209,223_191,223,116_193,116,217_193,217,229_199,229,323_201,323,319_205,237_207,237,269_211,269,261_213,257_217,257,261_229,261,273_237,273,275_239,275_241,275,285_247,285,295_249,295,287_255,287,289_255,289,303_257,303,307_261,307,117_263,117,321_265,321,311_267,311,325_269,325,191_271,191,319_273,319,239_275,239,10,335
76500,0.4822387,0.1436185,0.053383563,4.040558e-08,0.0043721274,-0.0005033925,-0.0036953427,-0.0074569643,0.043145962,0.03792874,-0.11444559,-0.4439557,0.4822387,0.0025892218,0.020524142,-8.048128e-09,-0.01955204,-0.017878586,0.017360743,0.015721206,0.010981501,0.2758396,0.27270284,0.27020022,0.00015747314,0.00015747314,0.013424357,0.23522145,-0.10264775,-0.11112749,-0.114650644,0.028967842,0.028449075,0.013424357,0.016588204,0.0030776325,-0.006996012,-0.009114989,0.009114989,0.2506897,0.2775338,-0.011499292,-0.02075755,-0.02075755,-0.02075755,-0.02081024,0.0056620687,0.010934087,0.0053504524,0.0025026114,0.0009981374,0.011001619,0.00026285902,-0.015696505,-0.026212713,0.0033020906,0.017557008,0.008574522,0.008574522,0.0057426686,0.0067087966,0.011489493,0.00583806,2.4144388e-08,1.6096257e-08,0.0,3.2192514e-08,3.146899e-08,8.048128e-09,9.265473e-09,-0.01587674,-0.01587674,-0.003729586,-0.003729586,-0.017710451,-0.017710451,0.0029677858,0.0029677858,0.015120723,0.015120723,-0.0038127508,-0.0038127508,-0.025056781,-0.025056781,0.31437632,-0.015276817,-0.015276817,0.01782958,0.01782958,0.012612363,0.31437632,0.31437632,0.012612363,0.012612363,-0.45769903,-0.45769903,0.023470102,0.023470102,0.020880878,0.020880878,-0.00037551954,-0.00037551954,-0.008306275,-0.008306275,0.2601283,0.2601283,0.2601283,-0.00088184956,-0.00088184956,0.25269148,0.25269148,0.24641718,0.24641718,0.1436185,0.1436185,0.008479731,0.008479731,0.016578251,0.016578251,0.028449075,0.028449075,0.010346726,-0.012389591,-0.012389591,0.010346726,0.010346726,-0.004761641,-0.004761641,-0.005701116,-0.005701116,-0.012799677,-0.012799677,0.24641718,0.24641718,-0.029545985,-0.029545985,-0.017337352,0.007153091,0.007153091,-0.026997423,-0.026997423,-0.0061163167,0.0013809182,0.0013809182,-0.0061163167,-0.0061163167,-0.038944487,-0.038944487,-0.015433647,-0.015433647,-0.015433647,0.010118993,0.010118993,-0.01609372,-0.01609372,-0.030078178,-0.030078178,0.053383563,0.053383563,0.009255058,0.009255058,0.014997727,0.014997727,0.02357225,0.02357225,0.25940028,0.25940028,-0.013704808,-0.013704808,0.0050987103,0.0050987103,0.013578441,0.013578441,-0.017337352,-0.017337352,-0.023707923,-0.023707923,0.0,0.0
77400,-0.12179069,-0.021086792,-0.0065150713,0.8286333,0.011664046,0.0043797726,0.0035965755,0.0038542675,0.0646072,0.05792131,0.71418774,0.14365439,-0.12179069,0.0025892218,0.0059154825,-7.2759976e-09,-0.0049433834,-0.003269928,0.0027520838,0.0011125462,0.009170816,0.4710645,0.46792778,0.4654252,0.00015747314,0.00015747314,0.024035959,0.408201,-0.10264775,0.013823365,0.010300206,-0.010786587,0.035687387,0.024035959,0.031357694,0.015646214,0.017290257,-0.013411077,0.013411077,0.28418452,0.2775338,0.0076661953,0.03914108,0.03914108,0.03914108,0.039088387,0.018155025,0.010934087,0.0053504524,0.0025026114,0.0009981374,-0.0014913375,0.00026285902,0.0067350524,0.011254358,0.0033020906,-0.00432593,0.013083086,0.013083086,0.008531364,0.009888608,0.021627385,0.007190804,0.0,-1.6096257e-08,0.0,0.8286333,0.8286333,-8.048128e-09,4.6894266e-09,-0.023168674,-0.023168674,0.009002629,0.009002629,-0.010418533,-0.010418533,0.008303292,0.008303292,0.03187225,0.03187225,0.0010704139,0.0010704139,-0.04226065,-0.04226065,0.5474819,0.0011425246,0.0011425246,0.027215982,0.027215982,0.02053008,0.5474819,0.5474819,0.02053008,0.02053008,0.13172174,0.13172174,0.008861442,0.008861442,0.00627222,0.00627222,-0.0003755189,-0.0003755189,-0.0064955903,-0.0064955903,0.45105717,0.45105717,0.45105717,-0.0008818495,-0.00088184956,0.44044054,0.44044054,0.29907748,0.29907748,-0.021086792,-0.021086792,-0.11647112,-0.11647112,0.013204965,0.013204965,0.035687387,0.035687387,0.008389744,0.023991551,0.023991551,0.008389744,0.008389744,0.007970573,0.007970573,0.010945622,0.010945622,-0.012636044,-0.012636044,0.29907748,0.29907748,0.003948846,0.003948846,0.00047539073,0.032204147,0.032204147,0.020408252,0.020408252,0.006376639,0.0013809182,0.0013809182,0.006376639,0.006376639,0.020954147,0.020954147,0.0069979113,0.0069979113,0.0069979113,-0.00546514,-0.00546514,0.0057892185,0.0057892185,0.007937515,0.007937515,-0.0065150703,-0.0065150703,0.014132895,0.014132895,0.022664258,0.022664258,0.035747346,0.035747346,0.45032915,0.45032915,0.0074016494,0.0074016494,0.009730306,0.009730306,-0.10674081,-0.10674081,0.0004753906,0.0004753906,0.01113965,0.01113965,0.0,0.82863337
78300,-0.12091319,-0.021521948,-0.006624371,0.8283003,0.011682503,0.0043906406,0.003615033,0.0038830838,0.06465794,0.057967264,0.71385473,0.14284123,-0.12091319,0.0025892218,0.0059640696,-3.738736e-09,-0.0049919705,-0.0033185158,0.0028006714,0.0011611338,0.009186561,0.47154146,0.46840465,0.46590203,0.00015747314,0.00015747314,0.024063291,0.40864012,-0.10264775,0.014182299,0.010659142,-0.010862808,0.03569979,0.024063291,0.03138404,0.01567773,0.017337764,-0.01341963,0.01341963,0.28425387,0.2775338,0.007693727,0.039250385,0.039250385,0.039250385,0.03919769,0.018180855,0.010934087,0.0053504524,0.0025026114,0.0009981374,-0.0015171671,0.00026285902,0.006775983,0.01132273,0.0033020906,-0.004366037,0.01309351,0.01309351,0.008539044,0.009891474,0.021636985,0.007192108,0.0,-1.6096257e-08,0.0,0.8283003,0.8283003,8.048128e-09,4.689424e-09,-0.023187123,-0.023187123,0.009030087,0.009030087,-0.010400076,-0.010400076,0.008314618,0.008314618,0.03191007,0.03191007,0.001081282,0.001081282,-0.04229892,-0.04229892,0.5479451,0.0010781923,0.0010781923,0.02723762,0.02723762,0.020546935,0.5479451,0.5479451,0.020546935,0.020546935,0.13089281,0.13089281,0.008910028,0.008910028,0.006320807,0.006320807,-0.00037551785,-0.00037551785,-0.0065113353,-0.0065113353,0.45152548,0.45152548,0.45152548,-0.00088184956,-0.00088184956,0.44090602,0.44090602,0.29917443,0.29917443,-0.02152195,-0.02152195,-0.11683006,-0.11683006,0.013190033,0.013190033,0.03569979,0.03569979,0.008385561,0.02405284,0.02405284,0.008385561,0.008385561,0.007998032,0.007998032,0.010985764,0.010985764,-0.0126401,-0.0126401,0.29917443,0.29917443,0.004018216,0.004018216,0.0005016183,0.032242775,0.032242775,0.020491725,0.020491725,0.0064024683,0.0013809183,0.0013809182,0.0064024683,0.0064024683,0.021063447,0.021063447,0.007038842,0.007038842,0.007038842,-0.0054934043,-0.0054934043,0.0058293254,0.0058293254,0.0080067115,0.0080067115,-0.006624372,-0.006624372,0.0141441105,0.0141441105,0.022683157,0.022683157,0.035776664,0.035776664,0.45079747,0.45079747,0.0074462895,0.0074462895,0.009747054,0.009747054,-0.107083,-0.107083,0.00050161843,0.0005016184,0.011210324,0.011210324,0.0,0.8283003
79200,-0.08498401,0.014904894,0.00524719,0.8295266,0.009939432,0.0019648555,-0.00048104953,-0.0045913234,0.0681788,0.061018888,0.7134406,0.1185625,-0.08498401,0.0033444113,0.013297939,-0.022712471,0.010670154,0.0128317,-0.013500582,-0.015618318,0.011526406,0.46931565,0.465264,0.46203145,0.0002034028,0.0002034028,0.021530999,0.39720768,-0.105423726,-0.009400988,-0.013951736,0.0009531586,0.035945952,0.021530999,0.034796424,0.011273595,0.007593175,-0.014695861,0.014695861,0.28853172,0.28201318,0.008461913,0.03689474,0.03689474,0.03689474,0.036826678,0.020120917,0.014123196,0.006911001,0.0032325399,0.0012892608,0.001403012,0.00033952622,0.0035839558,0.005989876,0.0042652003,-0.0004757353,0.013769375,0.013769375,0.008697219,0.012016042,0.026575452,0.007257337,0.0,-1.6096257e-08,0.0,0.8295266,0.8295266,0.0,4.861343e-09,-0.02479958,-0.02479958,0.0042846724,0.0042846724,-0.0185839,-0.0185839,0.007345911,0.007345911,0.029381476,0.029381476,-0.0023097328,-0.0023097328,-0.043113,-0.043113,0.5701238,0.018850349,0.018850349,0.028657459,0.028657459,0.021497546,0.5701238,0.5701238,0.021497546,0.021497546,0.10346873,0.10346873,0.017103136,0.017103136,0.013758725,0.013758725,-0.02319751,-0.02319751,-0.008070906,-0.008070906,0.44609952,0.44609952,0.44609952,-0.0011390558,-0.0011390558,0.43314314,0.43314314,0.30632827,0.30632827,0.014904894,0.014904894,-0.09602274,-0.09602274,0.016421603,0.016421603,0.035945952,0.035945952,0.010257403,0.015468443,0.015468443,0.010257403,0.010257403,0.0029516015,0.0029516015,0.0011891681,0.001189168,-0.014729182,-0.014729182,0.30632827,0.30632827,0.0030286154,0.0030286154,0.0012045761,0.032037295,0.032037295,0.016027492,0.016027492,0.004907169,0.0017836861,0.0017836861,0.004907169,0.004907169,0.013403281,0.013403281,0.0039234823,0.0039234823,0.0039234823,-0.003624059,-0.003624059,0.0023658166,0.0023658166,0.0017020577,0.0017020577,0.0052471915,0.0052471915,0.0148880845,0.0148880845,0.023585303,0.023585303,0.037354678,0.037354678,0.44515917,0.44515917,-0.004422866,-0.004422866,0.008220971,0.008220971,-0.08780176,-0.08780176,0.0012045761,0.0012045761,0.010285952,0.010285952,0.0,0.82952666
80100,-0.08255446,0.012883992,0.004993051,0.82937205,0.010015128,0.0020135317,-0.0004053539,-0.004449696,0.06840257,0.061222736,0.7132861,0.116221726,-0.08255446,0.0033444113,0.013350152,-0.022712471,0.010617941,0.012779486,-0.013448369,-0.015566105,0.011562971,0.4712911,0.4672395,0.4640069,0.0002034028,0.0002034028,0.021623248,0.39899006,-0.105423726,-0.007775678,-0.012326425,0.00055756816,0.03597418,0.021623248,0.034921322,0.011383953,0.007850563,-0.01473849,0.01473849,0.28869754,0.28201318,0.0085220225,0.03714888,0.03714888,0.03714888,0.03708082,0.020180617,0.014123196,0.006911001,0.0032325399,0.0012892608,0.0013433137,0.00033952622,0.0036790334,0.0061489413,0.0042652003,-0.0005824718,0.013815356,0.013815356,0.008725864,0.012041579,0.026631525,0.0072601517,0.0,-1.6096257e-08,0.0,0.82937205,0.82937205,8.048128e-09,5.1716187e-09,-0.024875263,-0.024875263,0.004387517,0.004387517,-0.018508203,-0.018508203,0.007401016,0.007401016,0.02955025,0.02955025,-0.002261056,-0.002261056,-0.0432882,-0.0432882,0.5722342,0.018761573,0.018761573,0.028753178,0.028753178,0.021573346,0.5722342,0.5722342,0.021573346,0.021573346,0.10109138,0.10109138,0.017155351,0.017155351,0.013810938,0.013810938,-0.02319751,-0.02319751,-0.00810747,-0.00810747,0.44803238,0.44803238,0.44803238,-0.0011390558,-0.0011390558,0.43505046,0.43505046,0.30655417,0.30655417,0.012883993,0.012883993,-0.09764805,-0.09764805,0.016357578,0.016357578,0.03597418,0.03597418,0.010239296,0.01580001,0.01580001,0.010239296,0.010239296,0.0030544463,0.0030544463,0.0013859004,0.0013859004,-0.014736694,-0.014736694,0.30655417,0.30655417,0.0031944225,0.0031944225,0.0012618708,0.032122817,0.032122817,0.016221937,0.016221937,0.0049668667,0.0017836861,0.0017836861,0.0049668667,0.0049668667,0.013657424,0.013657424,0.00401856,0.00401856,0.00401856,-0.0036763884,-0.0036763884,0.0024725532,0.0024725532,0.0018494643,0.0018494643,0.0049930485,0.0049930485,0.014937822,0.014937822,0.023663685,0.023663685,0.037479043,0.037479043,0.44709203,0.44709203,-0.004191017,-0.004191017,0.008289796,0.008289796,-0.08935825,-0.08935825,0.0012618708,0.0012618708,0.010454574,0.010454574,0.0,0.8293721
81000,-0.08021738,0.010948941,0.0047443868,0.8292187,0.010087819,0.002060296,-0.00033266284,-0.0043136743,0.068617105,0.061418217,0.71313274,0.11396928,-0.08021738,0.0033444113,0.013399734,-0.022712471,0.010568358,0.012729906,-0.013398787,-0.015516522,0.011598026,0.47318757,0.46913594,0.46590337,0.0002034028,0.0002034028,0.021712348,0.4007035,-0.105423726,-0.006216458,-0.010767205,0.00018173674,0.03600203,0.021712348,0.035039775,0.011489806,0.00809655,-0.014779285,0.014779285,0.28885925,0.28201318,0.008581134,0.037397545,0.037397545,0.037397545,0.037329484,0.020239238,0.014123196,0.006911001,0.0032325399,0.0012892608,0.0012846921,0.00033952622,0.0037720783,0.0063045574,0.0042652003,-0.00068402087,0.013859459,0.013859459,0.008753533,0.01206536,0.026683364,0.007262916,0.0,-1.6096257e-08,0.0,0.8292186,0.8292186,-8.048128e-09,5.180023e-09,-0.024947966,-0.024947966,0.004486245,0.004486245,-0.018435512,-0.018435512,0.0074535306,0.0074535306,0.029712314,0.029712314,-0.002214292,-0.002214292,-0.043456014,-0.043456014,0.57426053,0.018676935,0.018676935,0.028844975,0.028844975,0.021646086,0.57426053,0.57426053,0.021646086,0.021646086,0.098803885,0.098803885,0.017204931,0.017204931,0.013860519,0.013860519,-0.02319751,-0.02319751,-0.008142526,-0.008142526,0.44988805,0.44988805,0.44988805,-0.0011390558,-0.0011390558,0.43688232,0.43688232,0.30677497,0.30677497,0.010948941,0.010948941,-0.09920726,-0.09920726,0.016296325,0.016296325,0.03600203,0.03600203,0.010222542,0.016114589,0.016114589,0.010222542,0.010222542,0.0031531742,0.0031531742,0.0015744364,0.0015744364,-0.014743821,-0.014743821,0.30677497,0.30677497,0.003356126,0.003356126,0.0013182175,0.032207012,0.032207012,0.016411975,0.016411975,0.005025489,0.0017836861,0.0017836861,0.005025489,0.005025489,0.013906086,0.013906086,0.0041116048,0.0041116048,0.0041116048,-0.0037304552,-0.0037304552,0.0025741023,0.0025741023,0.0019965766,0.0019965766,0.004744387,0.004744387,0.014985516,0.014985516,0.023739047,0.023739047,0.037598506,0.037598506,0.44894767,0.44894767,-0.003968812,-0.003968812,0.008356412,0.008356412,-0.09085085,-0.09085085,0.0013182174,0.0013182175,0.0106190415,0.0106190415,0.0,0.8292187
81900,-0.077972345,0.009099937,0.004500596,0.82906646,0.010157519,0.0021051907,-0.00026296318,-0.0041831685,0.068822466,0.061605368,0.7129805,0.11180483,-0.077972345,0.0033444113,0.013446761,-0.022712471,0.010521332,0.012682878,-0.01335176,-0.015469496,0.011631574,0.47500527,0.47095364,0.4677211,0.0002034028,0.0002034028,0.02179826,0.4023481,-0.105423726,-0.004723734,-0.009274481,-0.00017454568,0.03602958,0.02179826,0.03515185,0.011591167,0.008331307,-0.014818255,0.014818255,0.28901726,0.28201318,0.008639366,0.037641335,0.037641335,0.037641335,0.037573274,0.020296928,0.014123196,0.006911001,0.0032325399,0.0012892608,0.0012270025,0.00033952622,0.0038633132,0.0064571165,0.0042652003,-0.0007818829,0.013901693,0.013901693,0.008780216,0.012087444,0.026731078,0.0072656395,0.0,-1.6096257e-08,0.0,0.82906646,0.82906646,8.048128e-09,5.01444e-09,-0.025017653,-0.025017653,0.004580812,0.004580812,-0.018365812,-0.018365812,0.0075035244,0.0075035244,0.029867686,0.029867686,-0.0021693977,-0.0021693977,-0.043616485,-0.043616485,0.5762031,0.018596362,0.018596362,0.028932873,0.028932873,0.021715777,0.5762031,0.5762031,0.021715777,0.021715777,0.09660588,0.09660588,0.017251957,0.017251957,0.013907546,0.013907546,-0.02319751,-0.02319751,-0.008176073,-0.008176073,0.45166677,0.45166677,0.45166677,-0.0011390558,-0.0011390558,0.43863901,0.43863901,0.30699125,0.30699125,0.009099935,0.009099935,-0.10069998,-0.10069998,0.016237963,0.016237963,0.03602958,0.03602958,0.010207094,0.01641251,0.01641251,0.010207094,0.010207094,0.0032477414,0.0032477414,0.0017549369,0.0017549369,-0.014750614,-0.014750614,0.30699125,0.30699125,0.0035141336,0.0035141336,0.0013737272,0.03229007,0.03229007,0.01659808,0.01659808,0.005083178,0.0017836861,0.0017836861,0.005083178,0.005083178,0.014149878,0.014149878,0.0042028395,0.0042028395,0.0042028395,-0.0037851518,-0.0037851518,0.0026719645,0.0026719645,0.0021425076,0.0021425076,0.004500594,0.004500594,0.015031179,0.015031179,0.023811396,0.023811396,0.03771309,0.03771309,0.45072642,0.45072642,-0.0037561362,-0.0037561362,0.008420772,0.008420772,-0.09227921,-0.09227921,0.0013737272,0.0013737272,0.010779774,0.010779774,0.0,0.8290665
82800,-0.040117987,0.038023636,0.020968622,0.8301523,0.008157531,-0.0005385733,-0.0058765053,-0.012031892,0.07610482,0.06763711,0.71286756,0.0798904,-0.040117987,0.0045041665,0.0149856815,-0.022712471,0.00941783,0.012328943,-0.013229777,-0.01608189,0.012996873,0.48764715,0.48219052,0.477837,0.00027393765,0.00027393765,0.018457612,0.40282705,-0.10523445,-0.013745781,-0.019874608,0.018149028,0.035670213,0.018457612,0.039761007,0.0043055387,-0.0054357657,-0.016826713,0.016826713,0.29112753,0.2826441,0.010530872,0.035787046,0.035787046,0.035787046,0.035695378,0.024193134,0.019020755,0.009307559,0.0043535014,0.0017363431,0.0047947364,0.00045726518,-0.00037362738,-0.00063442125,0.0057442617,0.004198615,0.015284381,0.015284381,0.010106592,0.013957072,0.032724433,0.007216533,0.0,-1.6096257e-08,0.0,0.8301523,0.8301523,8.048128e-09,6.042049e-09,-0.028170785,-0.028170785,-0.005615439,-0.005615439,-0.030256957,-0.030256957,0.0057792324,0.0057792324,0.027564514,0.027564514,-0.0062954784,-0.0062954784,-0.045128517,-0.045128517,0.6052704,0.022961302,0.022961302,0.03178829,0.03178829,0.023320584,0.6052704,0.6052704,0.023320584,0.023320584,0.062089078,0.062089078,0.020110423,0.020110423,0.015606255,0.015606255,-0.023365708,-0.023365708,-0.008343094,-0.008343094,0.45934558,0.45934558,0.45934558,-0.0015340509,-0.0015340509,0.44412208,0.44412208,0.31423005,0.31423005,0.038023636,0.038023636,-0.091488674,-0.091488674,0.019915102,0.019915102,0.035670213,0.035670213,0.014152073,0.0017660744,0.0017660744,0.014152073,0.014152073,-0.0074107843,-0.0074107843,-0.008360925,-0.008360925,-0.020345356,-0.020345356,0.31423005,0.31423005,0.0037833038,0.0037833038,0.0033143396,0.032098185,0.032098185,0.010588771,0.010588771,0.0037036522,0.0024022225,0.0024022225,0.0037036522,0.0037036522,0.004149355,0.004149355,8.363846e-05,8.363848e-05,8.36383e-05,-0.0010186811,-0.001018681,-0.0016531022,-0.0016531022,-0.006770228,-0.006770228,0.020968622,0.020968622,0.01650391,0.01650391,0.026610501,0.026610501,0.04189488,0.04189488,0.45807916,0.45807916,-0.019392837,-0.019392837,0.007036574,0.007036574,-0.0844521,-0.0844521,0.0033143396,0.0033143396,0.010999837,0.010999837,0.0,0.8301523
83700,-0.03735451,0.036181405,0.020093761,0.8301059,0.008236862,-0.0004913117,-0.005797175,-0.011938257,0.076357216,0.06786988,0.7128212,0.077208586,-0.03735451,0.0045041665,0.015029633,-0.022712471,0.009373876,0.012284991,-0.013185825,-0.016037937,0.013034586,0.49002287,0.48456624,0.48021272,0.00027393765,0.00027393765,0.018580304,0.4048908,-0.10523445,-0.012388999,-0.018517826,0.01766358,0.03578169,0.018580304,0.039964296,0.0044974154,-0.0051776245,-0.016879918,0.016879918,0.29169315,0.2826441,0.01072864,0.036661904,0.036661904,0.036661904,0.036570244,0.024348035,0.019020755,0.009307559,0.0043535014,0.0017363431,0.0046398337,0.00045726518,-1.9640398e-05,-0.00011354818,0.0057442617,0.003872921,0.015336198,0.015336198,0.010124601,0.014012521,0.03287134,0.0072258306,0.0,-1.6096257e-08,0.0,0.83010584,0.83010584,0.0,5.904799e-09,-0.02825011,-0.02825011,-0.005444005,-0.005444005,-0.030177627,-0.030177627,0.005855526,0.005855526,0.027750252,0.027750252,-0.0062482166,-0.0062482166,-0.04534328,-0.04534328,0.6078169,0.022879634,0.022879634,0.031896863,0.031896863,0.02340953,0.6078169,0.6078169,0.02340953,0.02340953,0.059369557,0.059369557,0.020154376,0.020154376,0.015650207,0.015650207,-0.023365708,-0.023365708,-0.008380807,-0.008380807,0.46166813,0.46166813,0.46166813,-0.0015340509,-0.0015340509,0.44638917,0.44638917,0.31499344,0.31499344,0.036181405,0.036181405,-0.092845455,-0.092845455,0.019903883,0.019903883,0.03578169,0.03578169,0.014082889,0.0022403058,0.0022403058,0.014082889,0.014082889,-0.007239351,-0.007239351,-0.008190997,-0.008190997,-0.0203658,-0.0203658,0.31499344,0.31499344,0.004348922,0.004348922,0.0035028092,0.032398127,0.032398127,0.011308728,0.011308728,0.0038585544,0.0024022225,0.0024022225,0.0038585544,0.0038585544,0.0050242143,0.0050242143,0.0004376246,0.00043762464,0.00043762464,-0.0012138602,-0.0012138602,-0.0013274084,-0.0013274084,-0.0062210616,-0.0062210616,0.020093761,0.020093761,0.016560666,0.016560666,0.02668527,0.02668527,0.042021465,0.042021465,0.46040168,0.46040168,-0.019190148,-0.019190148,0.007092953,0.007092953,-0.0857525,-0.0857525,0.0035028092,0.0035028092,0.011574752,0.011574752,0.0,0.8301059
84600,-0.034693606,0.034395423,0.0192626,0.83006215,0.008313405,-0.0004456083,-0.0057206308,-0.011848745,0.0766005,0.068094224,0.71277744,0.07462548,-0.034693606,0.0045041665,0.015071192,-0.022712471,0.009332318,0.012243432,-0.013144266,-0.015996378,0.013070831,0.492311,0.48685437,0.4825009,0.00027393765,0.00027393765,0.018699229,0.4068836,-0.10523445,-0.01106462,-0.017193448,0.017201973,0.0358882,0.018699229,0.04015604,0.0046809665,-0.004928583,-0.01693086,0.01693086,0.2922252,0.2826441,0.010921223,0.037493065,0.037493065,0.037493065,0.0374014,0.024499826,0.019020755,0.009307559,0.0043535014,0.0017363431,0.0044880463,0.00045726518,0.00027974576,0.00041822597,0.0057442617,0.0035622974,0.015386148,0.015386148,0.010142198,0.014065181,0.03300686,0.0072346833,0.0,-1.6096257e-08,0.0,0.8300621,0.8300621,8.048128e-09,6.0420615e-09,-0.028326657,-0.028326657,-0.005277687,-0.005277687,-0.03010108,-0.03010108,0.0059286873,0.0059286873,0.027929535,0.027929535,-0.0062025134,-0.0062025134,-0.045550026,-0.045550026,0.6102705,0.022801831,0.022801831,0.03200152,0.03200152,0.023495244,0.6102705,0.6102705,0.023495244,0.023495244,0.05675021,0.05675021,0.020195933,0.020195933,0.015691767,0.015691767,-0.023365708,-0.023365708,-0.00841705,-0.00841705,0.4639053,0.4639053,0.4639053,-0.0015340509,-0.0015340509,0.4485737,0.4485737,0.31571805,0.31571805,0.034395423,0.034395423,-0.09416983,-0.09416983,0.019891469,0.019891469,0.0358882,0.0358882,0.014018264,0.002689494,0.0026894943,0.014018264,0.014018264,-0.0070730327,-0.0070730327,-0.008028324,-0.008028324,-0.020383034,-0.020383034,0.31571805,0.31571805,0.004880989,0.004880989,0.0036865398,0.032688368,0.032688368,0.011988101,0.011988101,0.0040103425,0.0024022225,0.0024022225,0.0040103425,0.0040103425,0.005855375,0.005855375,0.0007370109,0.0007370109,0.0007370109,-0.0014350103,-0.0014350103,-0.0010167843,-0.0010167843,-0.0057005254,-0.0057005254,0.0192626,0.0192626,0.016615368,0.016615368,0.026757566,0.026757566,0.042143714,0.042143714,0.46263888,0.46263888,-0.018993763,-0.018993763,0.0071491823,0.0071491823,-0.08702065,-0.08702065,0.0036865398,0.0036865398,0.012115673,0.012115673,0.0,0.83006215
